,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
494,35,247,137,11,426,85,322,54,13,278,118,43,1,131,80,416,303,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,92,349,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,300,275,47,34,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,103,325,72,375,501,73,344,413,534,146,309,489,518,97,41,328,434,84,480,172,69,192,530,61,74,99,471,367,220,0,0,0,0,0,0,0,0,0,0,0,0
498,54,13,3,417,28,25,179,180,187,390,453,82,181,302,199,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,495,316,210,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,35,91,208,369,177,247,137,11,167,85,277,54,13,278,473,43,1,464,80,226,427,81,3,178,28,563,419,415,403,198,138,513,0,0,0,0,0,0,0,0,0
501,110,48,111,57,157,37,405,412,529,15,83,158,86,70,557,294,236,307,474,149,449,488,509,450,188,159,39,150,0,0,0,0,0,0,0,0,0,0,0,0,0
502,324,38,156,121,214,321,110,48,49,146,309,96,68,97,519,26,240,193,2,90,20,8,361,9,88,56,272,407,21,124,4,442,258,0,0,0,0,0,0,0,0
503,269,218,41,257,434,84,480,567,8,361,9,500,56,318,174,21,124,4,442,258,46,77,435,512,32,222,311,345,5,436,274,299,33,244,300,275,542,0,0,0,0
504,342,307,474,149,133,93,71,134,188,423,544,150,135,554,189,308,343,406,7,492,215,113,281,360,327,204,525,40,400,457,282,496,98,0,0,0,0,0,0,0,0
505,20,8,361,548,213,454,476,108,306,19,280,63,164,373,386,202,566,491,6,228,203,466,165,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,262,408,395,35,160,551,463,444,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,559,350,29,437,276,22,404,18,248,127,416,287,483,347,466,431,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,76,351,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,299,33,244,300,275,47,34,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
